order_id,customer_id,order_date,required_date,sales_channel,order_status,payment_status
ORD-00029623,CUST-004212,2026-03-30,2026-03-30,Distributor,Completed,Partial
ORD-00029624,CUST-004995,2024-11-21,2024-11-21,Direct,Pending,Paid
ORD-00029625,CUST-000215,2024-10-24,2024-10-24,Retail,Pending,Partial
ORD-00029626,CUST-004242,2025-03-05,2025-03-05,Retail,Completed,Partial
ORD-00029627,CUST-002482,2025-07-11,2025-07-11,Direct,Completed,Paid
ORD-00029628,CUST-002663,2025-02-26,2025-02-26,Retail,Cancelled,Partial
ORD-00029629,CUST-002800,2026-03-10,2026-03-10,Distributor,Completed,Paid
ORD-00029630,CUST-000764,2025-06-09,2025-06-09,Online,Cancelled,Partial
ORD-00029631,CUST-002548,2026-06-06,2026-06-06,Retail,Completed,Partial
ORD-00029632,CUST-001960,2024-12-16,2024-12-16,Online,Completed,Paid
ORD-00029633,CUST-000370,2025-07-20,2025-07-20,Distributor,Completed,Partial
ORD-00029634,CUST-000616,2026-06-27,2026-06-27,Retail,Completed,Paid
ORD-00029635,CUST-000476,2025-09-04,2025-09-04,Online,Cancelled,Pending
ORD-00029636,CUST-001211,2026-07-21,2026-07-21,Retail,Pending,Pending
ORD-00029637,CUST-001202,2025-07-22,2025-07-22,Distributor,Cancelled,Paid
ORD-00029638,CUST-004121,2025-06-03,2025-06-03,Direct,Completed,Paid
ORD-00029639,CUST-000343,2024-11-26,2024-11-26,Retail,Completed,Pending
ORD-00029640,CUST-001584,2026-07-29,2026-07-29,Retail,Completed,Paid
ORD-00029641,CUST-001577,2026-01-31,2026-01-31,Distributor,Completed,Partial
ORD-00029642,CUST-003622,2024-11-17,2024-11-17,Distributor,Completed,Paid
ORD-00029643,CUST-002835,2025-07-24,2025-07-24,Direct,Completed,Partial
ORD-00029644,CUST-002741,2025-12-30,2025-12-30,Online,Pending,Pending
ORD-00029645,CUST-003330,2026-07-24,2026-07-24,Online,Completed,Paid
ORD-00029646,CUST-003362,2025-07-04,2025-07-04,Retail,Completed,Paid
ORD-00029647,CUST-003212,2025-09-13,2025-09-13,Retail,Pending,Pending
ORD-00029648,CUST-002371,2025-03-07,2025-03-07,Direct,Pending,Paid
ORD-00029649,CUST-001383,2024-12-05,2024-12-05,Retail,Completed,Paid
ORD-00029650,CUST-001355,2025-10-12,2025-10-12,Online,Cancelled,Paid
ORD-00029651,CUST-003015,2025-02-24,2025-02-24,Distributor,Completed,Paid
ORD-00029652,CUST-000892,2024-12-23,2024-12-23,Retail,Pending,Pending
ORD-00029653,CUST-004710,2025-06-28,2025-06-28,Retail,Pending,Paid
ORD-00029654,CUST-000799,2025-10-26,2025-10-26,Retail,Completed,Paid
ORD-00029655,CUST-003580,2025-03-19,2025-03-19,Direct,Completed,Partial
ORD-00029656,CUST-003819,2026-08-25,2026-08-25,Retail,Completed,Paid
ORD-00029657,CUST-001801,2024-09-07,2024-09-07,Direct,Completed,Paid
ORD-00029658,CUST-004214,2026-07-21,2026-07-21,Distributor,Cancelled,Pending
ORD-00029659,CUST-000700,2026-02-16,2026-02-16,Retail,Completed,Pending
ORD-00029660,CUST-003498,2024-11-29,2024-11-29,Retail,Completed,Paid
ORD-00029661,CUST-004378,2024-11-24,2024-11-24,Online,Completed,Paid
ORD-00029662,CUST-001104,2026-07-02,2026-07-02,Retail,Completed,Partial
ORD-00029663,CUST-001190,2025-07-25,2025-07-25,Online,Completed,Partial
ORD-00029664,CUST-003184,2025-10-03,2025-10-03,Distributor,Pending,Pending
ORD-00029665,CUST-000431,2026-07-01,2026-07-01,Direct,Completed,Paid
ORD-00029666,CUST-000436,2025-10-03,2025-10-03,Retail,Completed,Pending
ORD-00029667,CUST-001555,2024-10-05,2024-10-05,Online,Completed,Partial
ORD-00029668,CUST-001607,2024-09-30,2024-09-30,Direct,Completed,Pending
ORD-00029669,CUST-002168,2026-02-03,2026-02-03,Retail,Cancelled,Paid
ORD-00029670,CUST-001888,2026-03-30,2026-03-30,Distributor,Completed,Partial
ORD-00029671,CUST-001205,2025-11-25,2025-11-25,Online,Cancelled,Paid
ORD-00029672,CUST-000343,2026-06-22,2026-06-22,Distributor,Completed,Pending
ORD-00029673,CUST-004541,2026-05-26,2026-05-26,Online,Completed,Partial
ORD-00029674,CUST-001835,2025-10-18,2025-10-18,Distributor,Completed,Partial
ORD-00029675,CUST-000322,2026-05-21,2026-05-21,Distributor,Completed,Pending
ORD-00029676,CUST-000435,2024-12-12,2024-12-12,Direct,Completed,Partial
ORD-00029677,CUST-003523,2025-01-07,2025-01-07,Distributor,Completed,Paid
ORD-00029678,CUST-000881,2025-04-12,2025-04-12,Direct,Completed,Paid
ORD-00029679,CUST-002091,2025-04-12,2025-04-12,Online,Cancelled,Paid
ORD-00029680,CUST-003680,2024-10-17,2024-10-17,Online,Completed,Paid
ORD-00029681,CUST-002523,2026-01-03,2026-01-03,Retail,Completed,Paid
ORD-00029682,CUST-001455,2026-03-14,2026-03-14,Retail,Completed,Partial
ORD-00029683,CUST-002811,2024-11-23,2024-11-23,Retail,Completed,Paid
ORD-00029684,CUST-004189,2025-10-14,2025-10-14,Direct,Completed,Paid
ORD-00029685,CUST-000019,2024-12-03,2024-12-03,Retail,Completed,Paid
ORD-00029686,CUST-000275,2025-09-12,2025-09-12,Direct,Completed,Partial
ORD-00029687,CUST-004512,2026-08-11,2026-08-11,Direct,Completed,Pending
ORD-00029688,CUST-004228,2026-08-17,2026-08-17,Online,Pending,Partial
ORD-00029689,CUST-000845,2024-11-30,2024-11-30,Direct,Completed,Pending
ORD-00029690,CUST-004657,2026-08-04,2026-08-04,Direct,Pending,Partial
ORD-00029691,CUST-000134,2024-11-13,2024-11-13,Distributor,Completed,Pending
ORD-00029692,CUST-003983,2024-11-17,2024-11-17,Online,Cancelled,Paid
ORD-00029693,CUST-003759,2025-11-02,2025-11-02,Online,Completed,Paid
ORD-00029694,CUST-003403,2025-10-10,2025-10-10,Distributor,Completed,Pending
ORD-00029695,CUST-004189,2025-12-30,2025-12-30,Retail,Completed,Paid
ORD-00029696,CUST-002221,2024-10-19,2024-10-19,Retail,Completed,Paid
ORD-00029697,CUST-004923,2025-08-19,2025-08-19,Retail,Completed,Paid
ORD-00029698,CUST-001023,2025-10-23,2025-10-23,Direct,Pending,Paid
ORD-00029699,CUST-000195,2025-08-31,2025-08-31,Retail,Completed,Paid
ORD-00029700,CUST-000905,2024-08-25,2024-08-25,Online,Completed,Partial
ORD-00029701,CUST-003251,2026-07-01,2026-07-01,Online,Cancelled,Paid
ORD-00029702,CUST-003523,2026-06-02,2026-06-02,Online,Completed,Paid
ORD-00029703,CUST-004744,2024-09-22,2024-09-22,Online,Completed,Pending
ORD-00029704,CUST-001723,2024-09-15,2024-09-15,Retail,Pending,Paid
ORD-00029705,CUST-003300,2025-01-17,2025-01-17,Retail,Cancelled,Paid
ORD-00029706,CUST-001189,2025-08-03,2025-08-03,Distributor,Cancelled,Partial
ORD-00029707,CUST-003808,2026-07-14,2026-07-14,Direct,Completed,Pending
ORD-00029708,CUST-001175,2025-05-18,2025-05-18,Direct,Completed,Paid
ORD-00029709,CUST-000645,2024-12-21,2024-12-21,Online,Completed,Partial
ORD-00029710,CUST-002302,2025-09-15,2025-09-15,Retail,Completed,Paid
ORD-00029711,CUST-000660,2025-10-22,2025-10-22,Online,Pending,Partial
ORD-00029712,CUST-004428,2025-09-04,2025-09-04,Online,Completed,Pending
ORD-00029713,CUST-001496,2025-03-20,2025-03-20,Distributor,Completed,Partial
ORD-00029714,CUST-004626,2024-12-11,2024-12-11,Distributor,Completed,Paid
ORD-00029715,CUST-004052,2025-05-22,2025-05-22,Retail,Completed,Partial
ORD-00029716,CUST-001514,2026-01-10,2026-01-10,Retail,Completed,Partial
ORD-00029717,CUST-002008,2024-11-09,2024-11-09,Distributor,Pending,Paid
ORD-00029718,CUST-003014,2025-06-15,2025-06-15,Distributor,Completed,Paid
ORD-00029719,CUST-004519,2024-10-24,2024-10-24,Retail,Pending,Paid
ORD-00029720,CUST-002949,2025-11-20,2025-11-20,Distributor,Cancelled,Paid
ORD-00029721,CUST-002882,2025-01-05,2025-01-05,Distributor,Completed,Partial
ORD-00029722,CUST-004646,2026-08-10,2026-08-10,Direct,Pending,Paid
ORD-00029723,CUST-001384,2026-02-20,2026-02-20,Retail,Completed,Partial
ORD-00029724,CUST-004687,2025-05-26,2025-05-26,Retail,Pending,Paid
ORD-00029725,CUST-001369,2025-03-23,2025-03-23,Direct,Cancelled,Pending
ORD-00029726,CUST-004750,2025-04-24,2025-04-24,Distributor,Pending,Paid
ORD-00029727,CUST-002329,2025-04-03,2025-04-03,Direct,Pending,Partial
ORD-00029728,CUST-001624,2026-05-07,2026-05-07,Distributor,Completed,Paid
ORD-00029729,CUST-000604,2024-12-23,2024-12-23,Direct,Completed,Paid
ORD-00029730,CUST-002422,2026-07-22,2026-07-22,Retail,Cancelled,Pending
ORD-00029731,CUST-004543,2025-06-24,2025-06-24,Retail,Completed,Pending
ORD-00029732,CUST-000550,2026-06-21,2026-06-21,Retail,Cancelled,Paid
ORD-00029733,CUST-002536,2025-06-08,2025-06-08,Direct,Cancelled,Paid
ORD-00029734,CUST-002664,2026-01-31,2026-01-31,Direct,Completed,Paid
ORD-00029735,CUST-001953,2026-02-02,2026-02-02,Online,Completed,Pending
ORD-00029736,CUST-001647,2025-01-03,2025-01-03,Distributor,Completed,Pending
ORD-00029737,CUST-004830,2026-07-20,2026-07-20,Distributor,Cancelled,Paid
ORD-00029738,CUST-002128,2026-08-19,2026-08-19,Direct,Completed,Pending
ORD-00029739,CUST-002409,2025-07-05,2025-07-05,Online,Cancelled,Pending
ORD-00029740,CUST-000121,2025-10-06,2025-10-06,Distributor,Completed,Pending
ORD-00029741,CUST-002782,2026-05-28,2026-05-28,Retail,Cancelled,Paid
ORD-00029742,CUST-001361,2026-01-16,2026-01-16,Distributor,Cancelled,Partial
ORD-00029743,CUST-002613,2025-10-21,2025-10-21,Distributor,Completed,Paid
ORD-00029744,CUST-004738,2025-08-24,2025-08-24,Retail,Completed,Paid
ORD-00029745,CUST-004536,2024-09-11,2024-09-11,Online,Pending,Paid
ORD-00029746,CUST-000193,2024-10-13,2024-10-13,Direct,Completed,Partial
ORD-00029747,CUST-004868,2025-07-20,2025-07-20,Direct,Completed,Partial
ORD-00029748,CUST-002335,2024-10-04,2024-10-04,Direct,Completed,Pending
ORD-00029749,CUST-002350,2024-10-01,2024-10-01,Direct,Completed,Paid
ORD-00029750,CUST-004945,2026-01-10,2026-01-10,Online,Completed,Pending
ORD-00029751,CUST-004033,2025-12-14,2025-12-14,Online,Completed,Partial
ORD-00029752,CUST-003780,2026-07-16,2026-07-16,Distributor,Pending,Paid
ORD-00029753,CUST-000632,2025-11-12,2025-11-12,Direct,Completed,Partial
ORD-00029754,CUST-003727,2025-08-07,2025-08-07,Retail,Cancelled,Paid
ORD-00029755,CUST-003938,2025-02-03,2025-02-03,Retail,Pending,Paid
ORD-00029756,CUST-004623,2025-03-30,2025-03-30,Distributor,Completed,Paid
ORD-00029757,CUST-004773,2026-06-20,2026-06-20,Retail,Completed,Paid
ORD-00029758,CUST-003975,2025-09-11,2025-09-11,Direct,Pending,Pending
ORD-00029759,CUST-002611,2025-12-24,2025-12-24,Online,Completed,Paid
ORD-00029760,CUST-001749,2025-10-05,2025-10-05,Online,Pending,Partial
ORD-00029761,CUST-003166,2026-01-31,2026-01-31,Distributor,Cancelled,Paid
ORD-00029762,CUST-001829,2026-07-15,2026-07-15,Distributor,Pending,Partial
ORD-00029763,CUST-002847,2025-03-31,2025-03-31,Direct,Completed,Partial
ORD-00029764,CUST-003805,2024-12-21,2024-12-21,Distributor,Pending,Paid
ORD-00029765,CUST-002899,2026-08-11,2026-08-11,Direct,Pending,Paid
ORD-00029766,CUST-001060,2025-05-07,2025-05-07,Distributor,Completed,Paid
ORD-00029767,CUST-001847,2026-04-10,2026-04-10,Retail,Cancelled,Pending
ORD-00029768,CUST-002512,2025-07-31,2025-07-31,Retail,Completed,Paid
ORD-00029769,CUST-004519,2026-07-02,2026-07-02,Direct,Pending,Partial
ORD-00029770,CUST-002974,2026-05-08,2026-05-08,Distributor,Completed,Partial
ORD-00029771,CUST-001060,2025-02-16,2025-02-16,Retail,Cancelled,Paid
ORD-00029772,CUST-004785,2025-06-13,2025-06-13,Distributor,Pending,Paid
ORD-00029773,CUST-003995,2025-02-16,2025-02-16,Online,Completed,Pending
ORD-00029774,CUST-001117,2026-05-14,2026-05-14,Online,Completed,Paid
ORD-00029775,CUST-004234,2024-11-20,2024-11-20,Distributor,Completed,Partial
ORD-00029776,CUST-003761,2024-12-11,2024-12-11,Direct,Completed,Partial
ORD-00029777,CUST-001373,2025-10-10,2025-10-10,Online,Completed,Paid
ORD-00029778,CUST-001491,2024-11-07,2024-11-07,Online,Completed,Paid
ORD-00029779,CUST-004864,2024-10-14,2024-10-14,Online,Completed,Pending
ORD-00029780,CUST-002441,2025-09-05,2025-09-05,Distributor,Completed,Paid
ORD-00029781,CUST-000406,2025-12-25,2025-12-25,Online,Pending,Paid
ORD-00029782,CUST-001758,2024-10-20,2024-10-20,Distributor,Cancelled,Paid
ORD-00029783,CUST-004718,2026-08-05,2026-08-05,Distributor,Completed,Paid
ORD-00029784,CUST-001120,2025-09-18,2025-09-18,Direct,Cancelled,Paid
ORD-00029785,CUST-002091,2026-08-23,2026-08-23,Distributor,Completed,Pending
ORD-00029786,CUST-004963,2026-06-02,2026-06-02,Online,Completed,Paid
ORD-00029787,CUST-001224,2025-04-10,2025-04-10,Retail,Completed,Pending
ORD-00029788,CUST-000968,2026-04-30,2026-04-30,Retail,Completed,Partial
ORD-00029789,CUST-002756,2026-06-01,2026-06-01,Direct,Completed,Partial
ORD-00029790,CUST-004789,2026-03-04,2026-03-04,Online,Completed,Pending
ORD-00029791,CUST-001665,2026-07-13,2026-07-13,Direct,Completed,Paid
ORD-00029792,CUST-002334,2026-08-16,2026-08-16,Online,Completed,Partial
ORD-00029793,CUST-003902,2024-12-09,2024-12-09,Distributor,Completed,Paid
ORD-00029794,CUST-003733,2025-01-30,2025-01-30,Retail,Completed,Paid
ORD-00029795,CUST-003247,2025-12-28,2025-12-28,Online,Completed,Partial
ORD-00029796,CUST-002782,2025-06-23,2025-06-23,Distributor,Pending,Paid
ORD-00029797,CUST-003268,2025-06-29,2025-06-29,Online,Completed,Paid
ORD-00029798,CUST-004044,2025-08-05,2025-08-05,Retail,Completed,Paid
ORD-00029799,CUST-002980,2025-09-08,2025-09-08,Direct,Completed,Paid
ORD-00029800,CUST-000909,2025-03-07,2025-03-07,Online,Pending,Paid
ORD-00029801,CUST-003501,2025-04-01,2025-04-01,Direct,Completed,Partial
ORD-00029802,CUST-000733,2025-04-04,2025-04-04,Distributor,Pending,Paid
ORD-00029803,CUST-003091,2024-10-28,2024-10-28,Direct,Completed,Paid
ORD-00029804,CUST-000928,2026-06-04,2026-06-04,Online,Pending,Partial
ORD-00029805,CUST-003527,2025-05-13,2025-05-13,Retail,Completed,Paid
ORD-00029806,CUST-001203,2026-01-12,2026-01-12,Distributor,Pending,Paid
ORD-00029807,CUST-000079,2025-03-24,2025-03-24,Distributor,Completed,Partial
ORD-00029808,CUST-002287,2026-06-09,2026-06-09,Online,Pending,Paid
ORD-00029809,CUST-004727,2025-01-17,2025-01-17,Direct,Cancelled,Paid
ORD-00029810,CUST-001033,2024-09-16,2024-09-16,Distributor,Completed,Paid
ORD-00029811,CUST-003725,2026-01-16,2026-01-16,Retail,Cancelled,Pending
ORD-00029812,CUST-003183,2025-10-10,2025-10-10,Online,Cancelled,Partial
ORD-00029813,CUST-000064,2025-11-26,2025-11-26,Direct,Completed,Pending
ORD-00029814,CUST-003084,2025-03-29,2025-03-29,Retail,Pending,Paid
ORD-00029815,CUST-004363,2025-06-01,2025-06-01,Online,Completed,Paid
ORD-00029816,CUST-004492,2025-01-14,2025-01-14,Online,Pending,Paid
ORD-00029817,CUST-002200,2025-05-23,2025-05-23,Retail,Completed,Paid
ORD-00029818,CUST-003629,2025-05-13,2025-05-13,Online,Cancelled,Pending
ORD-00029819,CUST-003362,2025-01-13,2025-01-13,Direct,Pending,Paid
ORD-00029820,CUST-002692,2025-04-12,2025-04-12,Online,Completed,Pending
ORD-00029821,CUST-003565,2025-11-13,2025-11-13,Retail,Completed,Partial
ORD-00029822,CUST-001781,2026-07-26,2026-07-26,Online,Completed,Paid
ORD-00029823,CUST-002301,2025-09-24,2025-09-24,Distributor,Completed,Paid
ORD-00029824,CUST-001629,2024-11-13,2024-11-13,Distributor,Pending,Pending
ORD-00029825,CUST-003586,2025-12-19,2025-12-19,Direct,Pending,Partial
ORD-00029826,CUST-001973,2025-09-08,2025-09-08,Online,Pending,Partial
ORD-00029827,CUST-000571,2026-08-13,2026-08-13,Distributor,Completed,Pending
ORD-00029828,CUST-000158,2026-02-14,2026-02-14,Online,Completed,Paid
ORD-00029829,CUST-002079,2025-09-16,2025-09-16,Direct,Pending,Pending
ORD-00029830,CUST-001017,2026-03-03,2026-03-03,Distributor,Pending,Pending
ORD-00029831,CUST-001341,2026-04-28,2026-04-28,Distributor,Completed,Paid
ORD-00029832,CUST-001258,2026-07-19,2026-07-19,Direct,Pending,Paid
ORD-00029833,CUST-001860,2025-10-07,2025-10-07,Retail,Cancelled,Partial
ORD-00029834,CUST-000576,2026-06-16,2026-06-16,Online,Pending,Paid
ORD-00029835,CUST-000382,2026-02-28,2026-02-28,Online,Cancelled,Pending
ORD-00029836,CUST-003634,2025-04-02,2025-04-02,Online,Pending,Pending
ORD-00029837,CUST-003409,2025-11-22,2025-11-22,Distributor,Cancelled,Paid
ORD-00029838,CUST-003139,2026-03-11,2026-03-11,Retail,Completed,Paid
ORD-00029839,CUST-000184,2024-10-10,2024-10-10,Online,Pending,Paid
ORD-00029840,CUST-002837,2026-03-11,2026-03-11,Online,Cancelled,Pending
ORD-00029841,CUST-000927,2024-11-23,2024-11-23,Direct,Completed,Pending
ORD-00029842,CUST-002328,2026-08-18,2026-08-18,Online,Cancelled,Pending
ORD-00029843,CUST-002765,2026-04-10,2026-04-10,Retail,Completed,Pending
ORD-00029844,CUST-003856,2026-06-13,2026-06-13,Direct,Cancelled,Partial
ORD-00029845,CUST-004020,2025-09-13,2025-09-13,Online,Completed,Paid
ORD-00029846,CUST-002364,2024-11-20,2024-11-20,Online,Pending,Paid
ORD-00029847,CUST-004687,2026-02-02,2026-02-02,Direct,Pending,Paid
ORD-00029848,CUST-003224,2025-09-09,2025-09-09,Direct,Completed,Pending
ORD-00029849,CUST-004688,2025-12-14,2025-12-14,Distributor,Pending,Partial
ORD-00029850,CUST-004238,2025-02-14,2025-02-14,Online,Completed,Partial
ORD-00029851,CUST-003198,2026-05-20,2026-05-20,Online,Completed,Paid
ORD-00029852,CUST-003085,2025-05-12,2025-05-12,Retail,Completed,Paid
ORD-00029853,CUST-000669,2025-02-24,2025-02-24,Direct,Pending,Partial
ORD-00029854,CUST-003694,2025-11-23,2025-11-23,Direct,Completed,Paid
ORD-00029855,CUST-004630,2024-10-12,2024-10-12,Distributor,Cancelled,Partial
ORD-00029856,CUST-000596,2026-07-12,2026-07-12,Online,Pending,Pending
ORD-00029857,CUST-000789,2024-09-19,2024-09-19,Online,Cancelled,Partial
ORD-00029858,CUST-001559,2026-05-09,2026-05-09,Direct,Completed,Paid
ORD-00029859,CUST-001451,2024-09-03,2024-09-03,Retail,Completed,Partial
ORD-00029860,CUST-002811,2026-08-08,2026-08-08,Distributor,Cancelled,Pending
ORD-00029861,CUST-001451,2026-02-04,2026-02-04,Distributor,Cancelled,Paid
ORD-00029862,CUST-000688,2025-12-27,2025-12-27,Online,Cancelled,Paid
ORD-00029863,CUST-001328,2024-12-12,2024-12-12,Direct,Pending,Paid
ORD-00029864,CUST-003985,2024-12-15,2024-12-15,Distributor,Completed,Paid
ORD-00029865,CUST-001389,2026-03-10,2026-03-10,Online,Cancelled,Paid
ORD-00029866,CUST-003144,2025-07-10,2025-07-10,Distributor,Completed,Partial
ORD-00029867,CUST-001902,2025-01-21,2025-01-21,Distributor,Pending,Paid
ORD-00029868,CUST-001155,2026-03-23,2026-03-23,Online,Pending,Partial
ORD-00029869,CUST-002007,2026-04-30,2026-04-30,Online,Completed,Paid
ORD-00029870,CUST-000387,2025-09-12,2025-09-12,Distributor,Cancelled,Partial
ORD-00029871,CUST-002294,2025-03-07,2025-03-07,Direct,Completed,Pending
ORD-00029872,CUST-000953,2025-07-02,2025-07-02,Direct,Cancelled,Paid
ORD-00029873,CUST-000959,2025-05-22,2025-05-22,Retail,Completed,Paid
ORD-00029874,CUST-004415,2024-11-30,2024-11-30,Retail,Completed,Pending
ORD-00029875,CUST-000450,2026-04-07,2026-04-07,Direct,Completed,Pending
ORD-00029876,CUST-001717,2026-07-19,2026-07-19,Retail,Completed,Pending
ORD-00029877,CUST-000902,2026-05-21,2026-05-21,Retail,Completed,Partial
ORD-00029878,CUST-002440,2024-09-12,2024-09-12,Distributor,Completed,Pending
ORD-00029879,CUST-004872,2025-08-26,2025-08-26,Direct,Completed,Pending
ORD-00029880,CUST-004757,2024-10-16,2024-10-16,Retail,Completed,Partial
ORD-00029881,CUST-001734,2026-07-29,2026-07-29,Distributor,Pending,Pending
ORD-00029882,CUST-002327,2024-09-12,2024-09-12,Direct,Completed,Pending
ORD-00029883,CUST-002235,2026-08-15,2026-08-15,Online,Pending,Pending
ORD-00029884,CUST-004317,2026-04-10,2026-04-10,Direct,Completed,Paid
ORD-00029885,CUST-000724,2025-09-06,2025-09-06,Distributor,Pending,Paid
ORD-00029886,CUST-001723,2025-10-25,2025-10-25,Distributor,Completed,Paid
ORD-00029887,CUST-004640,2026-05-09,2026-05-09,Retail,Completed,Paid
ORD-00029888,CUST-000469,2025-12-10,2025-12-10,Retail,Completed,Paid
ORD-00029889,CUST-002365,2024-09-14,2024-09-14,Distributor,Cancelled,Pending
ORD-00029890,CUST-002520,2025-07-06,2025-07-06,Online,Completed,Partial
ORD-00029891,CUST-001852,2026-05-10,2026-05-10,Direct,Cancelled,Paid
ORD-00029892,CUST-002191,2024-12-04,2024-12-04,Direct,Cancelled,Pending
ORD-00029893,CUST-000047,2025-09-20,2025-09-20,Online,Cancelled,Partial
ORD-00029894,CUST-002539,2025-09-30,2025-09-30,Distributor,Completed,Partial
ORD-00029895,CUST-004923,2026-03-11,2026-03-11,Retail,Cancelled,Partial
ORD-00029896,CUST-003009,2025-08-01,2025-08-01,Direct,Completed,Paid
ORD-00029897,CUST-000485,2024-11-25,2024-11-25,Direct,Pending,Paid
ORD-00029898,CUST-004557,2025-09-25,2025-09-25,Online,Cancelled,Pending
ORD-00029899,CUST-000837,2025-09-01,2025-09-01,Distributor,Completed,Paid
ORD-00029900,CUST-004954,2026-02-03,2026-02-03,Distributor,Completed,Partial
ORD-00029901,CUST-004539,2026-01-10,2026-01-10,Retail,Cancelled,Paid
ORD-00029902,CUST-004599,2025-09-22,2025-09-22,Direct,Pending,Paid
ORD-00029903,CUST-000643,2025-06-27,2025-06-27,Retail,Pending,Paid
ORD-00029904,CUST-004542,2025-08-03,2025-08-03,Retail,Completed,Paid
ORD-00029905,CUST-000066,2026-08-14,2026-08-14,Direct,Completed,Paid
ORD-00029906,CUST-001841,2025-11-03,2025-11-03,Online,Pending,Paid
ORD-00029907,CUST-001972,2025-06-07,2025-06-07,Retail,Completed,Partial
ORD-00029908,CUST-002024,2026-03-19,2026-03-19,Retail,Completed,Paid
ORD-00029909,CUST-003256,2026-08-22,2026-08-22,Distributor,Completed,Partial
ORD-00029910,CUST-004617,2026-02-25,2026-02-25,Retail,Completed,Pending
ORD-00029911,CUST-002060,2026-03-07,2026-03-07,Direct,Completed,Partial
ORD-00029912,CUST-003215,2024-09-13,2024-09-13,Direct,Pending,Paid
ORD-00029913,CUST-002441,2026-01-16,2026-01-16,Distributor,Completed,Pending
ORD-00029914,CUST-002695,2024-11-28,2024-11-28,Direct,Completed,Partial
ORD-00029915,CUST-004507,2025-07-13,2025-07-13,Retail,Completed,Pending
ORD-00029916,CUST-002203,2025-04-07,2025-04-07,Direct,Completed,Pending
